#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType|t_years|bin_ix|bin_iy|lambda_true|f_true
777|2020-05-04T10:19:04.572794|41.91268915307155|16.398443231498923|12.739747356500933|SYNTHETIC|BvaluePG|Toni||Mw|3.24301471105377|synthetic|synthetic unit-square catalog|earthquake|5.339986075392108|51|32|0.3|-3.6635616461296463
778|2020-05-05T12:02:06.310117|41.82015923281476|17.35526506075454|12.8610232899686|SYNTHETIC|BvaluePG|Toni||Mw|2.704251760911849|synthetic|synthetic unit-square catalog|earthquake|5.342919813614384|55|32|0.3|-3.6635616461296463
779|2020-05-17T03:16:22.763723|41.78731618031395|17.30124660699428|6.1937785483310375|SYNTHETIC|BvaluePG|Toni||Mw|3.0761690396591144|synthetic|synthetic unit-square catalog|earthquake|5.374774468391888|55|32|0.3|-3.6635616461296463
780|2020-05-17T11:12:21.112345|41.90611243552521|18.118317385796125|13.05273177483375|SYNTHETIC|BvaluePG|Toni||Mw|2.6712453186616836|synthetic|synthetic unit-square catalog|earthquake|5.3756794278508195|59|32|0.3|-3.6635616461296463
781|2020-05-23T21:40:08.101549|41.770880421106654|18.19323488666516|3.0337996634579145|SYNTHETIC|BvaluePG|Toni||Mw|2.5361875559431586|synthetic|synthetic unit-square catalog|earthquake|5.393300127435216|60|32|0.3|-3.6635616461296463
782|2020-05-23T22:38:42.123450|41.90396473732683|18.520839938493097|14.143348179643867|SYNTHETIC|BvaluePG|Toni||Mw|2.5217841485892643|synthetic|synthetic unit-square catalog|earthquake|5.3934114800698065|61|32|0.3|-3.6635616461296463
783|2020-05-24T02:42:38.371439|41.88975108652621|18.414032894006496|17.514401481331955|SYNTHETIC|BvaluePG|Toni||Mw|2.7197291700277852|synthetic|synthetic unit-square catalog|earthquake|5.393875274781336|61|32|0.3|-3.6635616461296463
784|2020-05-31T17:28:54.699312|41.76524422335024|18.684942872257068|9.329868433061723|SYNTHETIC|BvaluePG|Toni||Mw|2.726584264670562|synthetic|synthetic unit-square catalog|earthquake|5.41472528643853|62|32|0.3|-3.6635616461296463
785|2020-06-02T10:59:19.185156|41.97922489310654|6.552712214874901|9.867414393993535|SYNTHETIC|BvaluePG|Toni||Mw|3.4655797076927506|synthetic|synthetic unit-square catalog|earthquake|5.419460262667518|2|33|0.3|-3.6635616461296463
786|2020-06-20T06:12:07.913838|42.05377304051695|6.928159690935968|2.700625209587068|SYNTHETIC|BvaluePG|Toni||Mw|2.7796131200101075|synthetic|synthetic unit-square catalog|earthquake|5.468195550797221|4|33|0.3|-3.6635616461296463
787|2020-06-20T18:07:41.895671|42.09616858835833|7.409164039011552|8.418809799420709|SYNTHETIC|BvaluePG|Toni||Mw|2.8970481715125356|synthetic|synthetic unit-square catalog|earthquake|5.469556046583744|6|33|0.3|-3.6635616461296463
788|2020-06-20T19:02:37.573474|41.939980032462316|8.23882991437454|2.5540737692601354|SYNTHETIC|BvaluePG|Toni||Mw|2.6952179028494028|synthetic|synthetic unit-square catalog|earthquake|5.469660480311397|11|33|0.3|-3.6635616461296463
789|2020-06-27T17:53:40.334757|41.95270131013585|8.721179237939706|5.545928051005314|SYNTHETIC|BvaluePG|Toni||Mw|2.8895401743898526|synthetic|synthetic unit-square catalog|earthquake|5.488694334637537|13|33|0.3|-3.6635616461296463
790|2020-06-28T18:52:14.816331|41.990660972342326|9.480181765471189|10.419110843924653|SYNTHETIC|BvaluePG|Toni||Mw|4.276583629965993|synthetic|synthetic unit-square catalog|earthquake|5.4915435526254175|17|33|0.3|-3.6635616461296463
791|2020-06-29T12:25:11.965948|42.000443071544865|10.224741756993692|8.254710391662508|SYNTHETIC|BvaluePG|Toni||Mw|2.6613416982415274|synthetic|synthetic unit-square catalog|earthquake|5.493545515690304|20|33|0.3|-3.6635616461296463
792|2020-07-01T02:23:58.841387|41.97501204129027|10.34228299806853|7.785652554716441|SYNTHETIC|BvaluePG|Toni||Mw|2.9332540047871523|synthetic|synthetic unit-square catalog|earthquake|5.497878128925768|21|33|0.3|-3.6635616461296463
793|2020-07-03T05:03:05.349562|41.99755450006582|11.218783756331558|8.66524180206063|SYNTHETIC|BvaluePG|Toni||Mw|2.54886421362754|synthetic|synthetic unit-square catalog|earthquake|5.503656341089397|25|33|0.3|-3.6635616461296463
794|2020-07-04T21:02:01.086298|42.079296920681394|11.355675272994178|10.46071794486558|SYNTHETIC|BvaluePG|Toni||Mw|2.5693360680261446|synthetic|synthetic unit-square catalog|earthquake|5.5082173893546695|26|33|0.3|-3.6635616461296463
795|2020-07-04T21:08:12.329932|42.106700958437536|12.001871955173556|2.518556534178275|SYNTHETIC|BvaluePG|Toni||Mw|3.12600175315559|synthetic|synthetic unit-square catalog|earthquake|5.508229153355527|29|33|0.3|-3.6635616461296463
796|2020-07-12T22:30:59.826125|42.059385748458894|12.510816414223651|15.054579370738173|SYNTHETIC|BvaluePG|Toni||Mw|2.631831985701714|synthetic|synthetic unit-square catalog|earthquake|5.530289370108163|32|33|0.3|-3.6635616461296463
797|2020-07-17T02:57:13.732376|42.0323224436282|12.96594904498045|13.51360598047401|SYNTHETIC|BvaluePG|Toni||Mw|3.6554953689765837|synthetic|synthetic unit-square catalog|earthquake|5.541746955800711|34|33|0.3|-3.6635616461296463
798|2020-07-19T21:02:23.537871|42.02583324501158|12.923447786560448|6.078476421881275|SYNTHETIC|BvaluePG|Toni||Mw|2.6289771238401154|synthetic|synthetic unit-square catalog|earthquake|5.549285862609061|34|33|0.3|-3.6635616461296463
799|2020-07-20T17:17:12.896711|42.02684742490915|12.967861002006705|9.509365463030951|SYNTHETIC|BvaluePG|Toni||Mw|4.499171057316962|synthetic|synthetic unit-square catalog|earthquake|5.551595587012672|34|33|0.3|-3.6635616461296463
800|2020-07-21T06:43:41.921245|42.05572109822616|14.316186075853016|16.472908182981893|SYNTHETIC|BvaluePG|Toni||Mw|2.528848375353635|synthetic|synthetic unit-square catalog|earthquake|5.553128942671339|40|33|0.3|-3.6635616461296463
801|2020-07-22T22:51:10.040804|42.0143979194431|14.505635077134732|14.458016092236544|SYNTHETIC|BvaluePG|Toni||Mw|3.3109874918213142|synthetic|synthetic unit-square catalog|earthquake|5.557706227368515|41|33|0.3|-3.6635616461296463
802|2020-07-24T12:39:33.724283|41.96799356092831|14.606616900104276|17.14173408332189|SYNTHETIC|BvaluePG|Toni||Mw|2.685433900261557|synthetic|synthetic unit-square catalog|earthquake|5.562019092842415|42|33|0.3|-3.6635616461296463
803|2020-07-28T07:12:48.931588|42.0013627561308|14.58822522698133|13.291900530421145|SYNTHETIC|BvaluePG|Toni||Mw|2.5898508610505853|synthetic|synthetic unit-square catalog|earthquake|5.572349257598436|42|33|0.3|-3.6635616461296463
804|2020-07-29T17:36:09.927886|42.10631811228776|15.199093022518332|4.354507645149479|SYNTHETIC|BvaluePG|Toni||Mw|2.694252919540055|synthetic|synthetic unit-square catalog|earthquake|5.576272274440582|45|33|0.3|-3.6635616461296463
805|2020-07-30T07:02:53.855766|41.98065562452173|15.700019682812917|6.293930800831767|SYNTHETIC|BvaluePG|Toni||Mw|2.8066144457303412|synthetic|synthetic unit-square catalog|earthquake|5.577806102357808|47|33|0.3|-3.6635616461296463
806|2020-08-03T09:16:06.360956|42.06139071159544|16.139073181234128|10.463384745210629|SYNTHETIC|BvaluePG|Toni||Mw|3.321023608606327|synthetic|synthetic unit-square catalog|earthquake|5.589010772712628|49|33|0.3|-3.6635616461296463
807|2020-08-03T10:09:01.890471|41.97486547827003|17.17898315613195|4.146619106578704|SYNTHETIC|BvaluePG|Toni||Mw|2.652162853808277|synthetic|synthetic unit-square catalog|earthquake|5.58911139917078|55|33|0.3|-3.6635616461296463
808|2020-08-05T04:55:17.396328|41.972323107586|18.75771703139649|5.152886612474214|SYNTHETIC|BvaluePG|Toni||Mw|2.6299337218903225|synthetic|synthetic unit-square catalog|earthquake|5.593990588521576|62|33|0.3|-3.6635616461296463
809|2020-08-07T17:40:04.932748|42.2352231919164|6.238909617657953|14.97968832173807|SYNTHETIC|BvaluePG|Toni||Mw|2.6027029968311863|synthetic|synthetic unit-square catalog|earthquake|5.600920378379499|1|34|0.3|-3.6635616461296463
810|2020-08-11T04:10:27.785215|42.122796998811054|6.690224791312548|6.0649992693423105|SYNTHETIC|BvaluePG|Toni||Mw|2.652894713962831|synthetic|synthetic unit-square catalog|earthquake|5.6103324646112265|3|34|0.3|-3.6635616461296463
811|2020-08-15T20:26:34.338743|42.196641681529385|7.577624494898593|17.793026809826927|SYNTHETIC|BvaluePG|Toni||Mw|3.3673389643719926|synthetic|synthetic unit-square catalog|earthquake|5.623139729850939|7|34|0.3|-3.6635616461296463
812|2020-08-16T06:46:06.777236|42.118855036643524|7.884281899812723|7.585977885171088|SYNTHETIC|BvaluePG|Toni||Mw|2.51729042101007|synthetic|synthetic unit-square catalog|earthquake|5.624317653346141|9|34|0.3|-3.6635616461296463
813|2020-08-16T07:43:49.916996|42.2439684713274|9.104093636956733|12.295730324817436|SYNTHETIC|BvaluePG|Toni||Mw|2.7002740233701332|synthetic|synthetic unit-square catalog|earthquake|5.624427393622991|15|34|0.3|-3.6635616461296463
814|2020-08-21T08:44:48.791848|42.16960653232034|9.764029278446301|4.63552469448938|SYNTHETIC|BvaluePG|Toni||Mw|2.549528103295294|synthetic|synthetic unit-square catalog|earthquake|5.638232590306236|18|34|0.3|-3.6635616461296463
815|2020-08-23T11:57:56.243635|42.19839727181267|10.049028579176419|3.386966232884113|SYNTHETIC|BvaluePG|Toni||Mw|2.5016907542268094|synthetic|synthetic unit-square catalog|earthquake|5.6440754760702845|19|34|0.3|-3.6635616461296463
816|2020-08-24T21:27:47.811763|42.23185816199418|10.186714121460957|17.758062274266884|SYNTHETIC|BvaluePG|Toni||Mw|2.620470446192786|synthetic|synthetic unit-square catalog|earthquake|5.647896792270758|20|34|0.3|-3.6635616461296463
817|2020-08-25T18:46:21.667889|42.12457653523513|10.172498249536249|6.731263330543351|SYNTHETIC|BvaluePG|Toni||Mw|2.6030871900688646|synthetic|synthetic unit-square catalog|earthquake|5.650327707680227|20|34|0.3|-3.6635616461296463
818|2020-08-26T10:07:43.703225|42.22840818683085|10.195339406180294|10.025567954706844|SYNTHETIC|BvaluePG|Toni||Mw|2.797469690775634|synthetic|synthetic unit-square catalog|earthquake|5.652079489670481|20|34|0.3|-3.6635616461296463
819|2020-08-26T15:03:12.651743|42.2841853686377|10.823120449805604|6.686704790257764|SYNTHETIC|BvaluePG|Toni||Mw|3.4657089247978665|synthetic|synthetic unit-square catalog|earthquake|5.6526412861479844|23|34|0.3|-3.6635616461296463
820|2020-08-28T14:04:45.001260|42.183426368836045|12.396539868078579|8.254735467530002|SYNTHETIC|BvaluePG|Toni||Mw|2.8512527381154174|synthetic|synthetic unit-square catalog|earthquake|5.658005836985721|31|34|0.3|-3.6635616461296463
821|2020-08-30T08:46:07.116321|42.186725206682226|12.778173445784866|13.839926311087147|SYNTHETIC|BvaluePG|Toni||Mw|2.6377377791487326|synthetic|synthetic unit-square catalog|earthquake|5.662875729343209|33|34|0.3|-3.6635616461296463
822|2020-09-04T08:30:28.600959|42.22422553954205|14.069259829803409|4.245860311057308|SYNTHETIC|BvaluePG|Toni||Mw|2.5148015417697565|synthetic|synthetic unit-square catalog|earthquake|5.676535243521666|39|34|0.3|-3.6635616461296463
823|2020-09-11T20:26:33.536874|42.18258077380928|14.463188718863542|3.5220655951384714|SYNTHETIC|BvaluePG|Toni||Mw|2.64721443193929|synthetic|synthetic unit-square catalog|earthquake|5.697061675693808|41|34|0.3|-3.6635616461296463
824|2020-09-12T14:03:12.472555|42.23977878137197|15.550188356024606|17.745448238527118|SYNTHETIC|BvaluePG|Toni||Mw|2.803083518862478|synthetic|synthetic unit-square catalog|earthquake|5.699070666734956|47|34|0.3|-3.6635616461296463
825|2020-09-18T09:32:59.761376|42.23163965792486|16.413541643119604|6.686864978107714|SYNTHETIC|BvaluePG|Toni||Mw|4.265909317578532|synthetic|synthetic unit-square catalog|earthquake|5.71498402164221|51|34|0.3|-3.6635616461296463
826|2020-09-20T12:02:03.633191|42.120414668035735|17.37086098967716|17.33822846956832|SYNTHETIC|BvaluePG|Toni||Mw|2.6797955664191293|synthetic|synthetic unit-square catalog|earthquake|5.7207431374119615|55|34|0.3|-3.6635616461296463
827|2020-09-20T17:42:31.069037|42.13874637766078|17.480520841406342|2.20456585229841|SYNTHETIC|BvaluePG|Toni||Mw|2.9402543817776317|synthetic|synthetic unit-square catalog|earthquake|5.721390443792849|56|34|0.3|-3.6635616461296463
828|2020-09-21T03:54:39.512201|42.223762552476245|18.090083620483412|5.225173677203513|SYNTHETIC|BvaluePG|Toni||Mw|3.9151997189587693|synthetic|synthetic unit-square catalog|earthquake|5.722554297925125|59|34|0.3|-3.6635616461296463
829|2020-09-21T13:30:35.679119|42.320517542726094|6.249452821346959|7.189628257037564|SYNTHETIC|BvaluePG|Toni||Mw|4.833901977114449|synthetic|synthetic unit-square catalog|earthquake|5.723649316776931|1|35|0.3|-3.6635616461296463
830|2020-09-28T19:06:43.707034|42.310015190364076|7.538551069728661|11.030188601185571|SYNTHETIC|BvaluePG|Toni||Mw|2.504538288667921|synthetic|synthetic unit-square catalog|earthquake|5.743453358526454|7|35|0.3|-3.6635616461296463
831|2020-10-01T14:47:14.837440|42.465846357378105|7.949735589843075|13.144257900736458|SYNTHETIC|BvaluePG|Toni||Mw|2.85135642124575|synthetic|synthetic unit-square catalog|earthquake|5.751173563180981|9|35|0.3|-3.6635616461296463
832|2020-10-02T22:42:54.302304|42.29265618840995|8.111996286684919|4.946185585805663|SYNTHETIC|BvaluePG|Toni||Mw|2.544040708692286|synthetic|synthetic unit-square catalog|earthquake|5.754815775036908|10|35|0.3|-3.6635616461296463
833|2020-10-04T03:27:36.930953|42.34854631029154|8.415176456457452|13.506106848319831|SYNTHETIC|BvaluePG|Toni||Mw|2.597077523500927|synthetic|synthetic unit-square catalog|earthquake|5.758094941660761|11|35|0.3|-3.6635616461296463
834|2020-10-11T00:42:06.893555|42.4368582232689|8.415535722015598|13.39072959233587|SYNTHETIC|BvaluePG|Toni||Mw|2.541900663083495|synthetic|synthetic unit-square catalog|earthquake|5.776945233273611|11|35|0.3|-3.6635616461296463
835|2020-10-12T18:18:43.087651|42.32214597950591|8.333993719848221|6.544201593918553|SYNTHETIC|BvaluePG|Toni||Mw|3.1503831790582146|synthetic|synthetic unit-square catalog|earthquake|5.781691988226352|11|35|0.3|-3.6635616461296463
836|2020-10-19T12:51:42.213125|42.4653911836321|8.930733935387469|17.2075293345808|SYNTHETIC|BvaluePG|Toni||Mw|3.0977091459738357|synthetic|synthetic unit-square catalog|earthquake|5.800235195741302|14|35|0.3|-3.6635616461296463
837|2020-10-22T03:05:05.181664|42.314700744449475|10.185221948082305|7.981736086726901|SYNTHETIC|BvaluePG|Toni||Mw|2.7528144011222966|synthetic|synthetic unit-square catalog|earthquake|5.80733342147896|20|35|0.3|-3.6635616461296463
838|2020-10-27T21:43:59.911673|42.43703375553428|11.32813277069354|8.46827230808912|SYNTHETIC|BvaluePG|Toni||Mw|2.612214391591968|synthetic|synthetic unit-square catalog|earthquake|5.823150046634527|26|35|0.3|-3.6635616461296463
839|2020-11-02T09:41:46.908504|42.31675104090592|12.1596056832056|2.958519007249853|SYNTHETIC|BvaluePG|Toni||Mw|3.4460743483362433|synthetic|synthetic unit-square catalog|earthquake|5.838204011347653|30|35|0.3|-3.6635616461296463
840|2020-11-03T10:16:44.760302|42.4589674883962|12.309326449962652|14.440679907812026|SYNTHETIC|BvaluePG|Toni||Mw|2.7206000348413193|synthetic|synthetic unit-square catalog|earthquake|5.841008339046775|31|35|0.3|-3.6635616461296463
841|2020-11-06T16:59:53.384363|42.314242616902696|13.531103113917421|14.949798089565238|SYNTHETIC|BvaluePG|Toni||Mw|2.671639084662373|synthetic|synthetic unit-square catalog|earthquake|5.849988382651512|37|35|0.3|-3.6635616461296463
842|2020-11-08T18:38:37.919360|42.30076710536888|15.299420135285924|15.931329856407318|SYNTHETIC|BvaluePG|Toni||Mw|3.447720449866451|synthetic|synthetic unit-square catalog|earthquake|5.85565182141103|45|35|0.3|-3.6635616461296463
843|2020-11-11T00:38:02.204060|42.33900230481707|16.328295574280062|14.996958260908636|SYNTHETIC|BvaluePG|Toni||Mw|3.2034472919571497|synthetic|synthetic unit-square catalog|earthquake|5.8618108539325195|50|35|0.3|-3.6635616461296463
844|2020-11-22T23:05:38.735588|42.451512872962795|16.504411448833405|8.922449202071864|SYNTHETIC|BvaluePG|Toni||Mw|2.865620129954647|synthetic|synthetic unit-square catalog|earthquake|5.894489401462351|51|35|0.3|-3.6635616461296463
845|2020-11-23T12:16:23.308302|42.42993498667295|16.764814133364865|9.24548649133471|SYNTHETIC|BvaluePG|Toni||Mw|2.627711705766293|synthetic|synthetic unit-square catalog|earthquake|5.895992829248823|52|35|0.3|-3.6635616461296463
846|2020-11-27T07:43:50.809550|42.41784742376418|16.770161456571124|7.11676003451935|SYNTHETIC|BvaluePG|Toni||Mw|2.8048489987734753|synthetic|synthetic unit-square catalog|earthquake|5.9064260529809145|53|35|0.3|-3.6635616461296463
847|2020-11-29T21:51:09.825771|42.37580355160025|16.949261327951525|15.618105874619468|SYNTHETIC|BvaluePG|Toni||Mw|3.328429391857704|synthetic|synthetic unit-square catalog|earthquake|5.913512745765575|53|35|0.3|-3.6635616461296463
848|2020-12-08T01:58:48.871159|42.43004703786419|17.010325432972753|3.8974186348503963|SYNTHETIC|BvaluePG|Toni||Mw|2.668838804163936|synthetic|synthetic unit-square catalog|earthquake|5.935886406797723|54|35|0.3|-3.6635616461296463
849|2020-12-09T09:40:59.365615|42.381127607888914|17.55033051034168|14.41939698502184|SYNTHETIC|BvaluePG|Toni||Mw|2.573692352453758|synthetic|synthetic unit-square catalog|earthquake|5.9395029839282945|56|35|0.3|-3.6635616461296463
850|2020-12-10T21:34:16.208543|42.519105822067|7.179733210460427|9.403790790791124|SYNTHETIC|BvaluePG|Toni||Mw|3.031091052597548|synthetic|synthetic unit-square catalog|earthquake|5.943596984832304|5|36|0.3|-3.6635616461296463
851|2020-12-13T08:23:15.293979|42.55543421093787|7.552821904450211|15.41848894564559|SYNTHETIC|BvaluePG|Toni||Mw|2.5955377469383873|synthetic|synthetic unit-square catalog|earthquake|5.950306591565253|7|36|0.3|-3.6635616461296463
852|2020-12-14T13:47:46.849040|42.61229258040002|7.56401376703852|3.0373469277997582|SYNTHETIC|BvaluePG|Toni||Mw|3.0460682812489264|synthetic|synthetic unit-square catalog|earthquake|5.9536614586990275|7|36|0.3|-3.6635616461296463
853|2020-12-15T12:07:57.537527|42.52357769828722|8.013888418980866|15.092038423669969|SYNTHETIC|BvaluePG|Toni||Mw|2.7872229114284846|synthetic|synthetic unit-square catalog|earthquake|5.956209519656977|9|36|0.3|-3.6635616461296463
854|2020-12-19T23:48:29.810448|42.4747903732851|9.48071639372025|12.673171422496827|SYNTHETIC|BvaluePG|Toni||Mw|3.2276534363907|synthetic|synthetic unit-square catalog|earthquake|5.9684928451608785|17|36|0.3|-3.6635616461296463
855|2020-12-22T06:56:59.032242|42.47798510207848|9.68128585120165|2.965225890305918|SYNTHETIC|BvaluePG|Toni||Mw|3.2932002046458133|synthetic|synthetic unit-square catalog|earthquake|5.974783222812973|18|36|0.3|-3.6635616461296463
856|2020-12-25T13:33:52.989017|42.54580399474687|12.669378829947235|15.831565171674896|SYNTHETIC|BvaluePG|Toni||Mw|2.7184924351387103|synthetic|synthetic unit-square catalog|earthquake|5.983751393927835|32|36|0.3|-3.6635616461296463
857|2020-12-25T21:37:10.548736|42.50960560361169|12.905189270093938|17.058517200074856|SYNTHETIC|BvaluePG|Toni||Mw|2.731345179061867|synthetic|synthetic unit-square catalog|earthquake|5.98467027114663|33|36|0.3|-3.6635616461296463
858|2020-12-27T07:03:42.640460|42.63844049385456|12.837179589279486|17.82120606215026|SYNTHETIC|BvaluePG|Toni||Mw|2.834554216615779|synthetic|synthetic unit-square catalog|earthquake|5.98848526632128|33|36|0.3|-3.6635616461296463
859|2020-12-31T07:16:40.265319|42.5821973428486|13.406759866263009|5.671512393602086|SYNTHETIC|BvaluePG|Toni||Mw|2.6108414839027936|synthetic|synthetic unit-square catalog|earthquake|5.999461310914638|36|36|0.3|-3.6635616461296463
860|2021-01-01T22:22:23.559676|42.60588161400856|15.511507977424186|13.49425463172247|SYNTHETIC|BvaluePG|Toni||Mw|2.755262913569341|synthetic|synthetic unit-square catalog|earthquake|6.003921196785451|46|36|0.3|-3.6635616461296463
861|2021-01-10T12:45:36.684866|42.48541912946718|16.405047628030506|9.782458553925558|SYNTHETIC|BvaluePG|Toni||Mw|3.3060271772955163|synthetic|synthetic unit-square catalog|earthquake|6.027465228181702|51|36|0.3|-3.6635616461296463
862|2021-01-11T10:41:27.381842|42.614759226043226|16.62259486157027|16.931655935904907|SYNTHETIC|BvaluePG|Toni||Mw|2.5381632477811835|synthetic|synthetic unit-square catalog|earthquake|6.029967024800456|52|36|0.3|-3.6635616461296463
863|2021-01-15T15:14:07.107129|42.52693372951309|16.96406021519639|12.331718790185024|SYNTHETIC|BvaluePG|Toni||Mw|3.4751094995941085|synthetic|synthetic unit-square catalog|earthquake|6.041436836360488|53|36|0.3|-3.6635616461296463
864|2021-01-17T03:46:55.352370|42.59776117324875|17.1602832643348|2.502039360662863|SYNTHETIC|BvaluePG|Toni||Mw|2.5307866336503397|synthetic|synthetic unit-square catalog|earthquake|6.045605982469214|54|36|0.3|-3.6635616461296463
865|2021-01-18T08:33:36.511576|42.63455590523359|18.074687644689|6.771869959246491|SYNTHETIC|BvaluePG|Toni||Mw|4.541698752904386|synthetic|synthetic unit-square catalog|earthquake|6.048888905099762|59|36|0.3|-3.6635616461296463
866|2021-01-18T18:49:38.660937|42.54044318504531|18.315126404566747|11.033778655551435|SYNTHETIC|BvaluePG|Toni||Mw|3.813652451686967|synthetic|synthetic unit-square catalog|earthquake|6.050060164934505|60|36|0.3|-3.6635616461296463
867|2021-01-18T20:55:54.302556|42.612972504864366|18.754011734019166|4.658030133097352|SYNTHETIC|BvaluePG|Toni||Mw|2.6153335319815416|synthetic|synthetic unit-square catalog|earthquake|6.050300222531395|62|36|0.3|-3.6635616461296463
868|2021-01-23T21:44:01.924719|42.67279168575575|6.021025504517164|15.918560421428715|SYNTHETIC|BvaluePG|Toni||Mw|3.125607788979969|synthetic|synthetic unit-square catalog|earthquake|6.064080979691738|0|37|0.3|-3.6635616461296463
869|2021-01-24T17:31:38.992726|42.66733869220144|7.106723050603225|9.798867540948118|SYNTHETIC|BvaluePG|Toni||Mw|3.276794539265554|synthetic|synthetic unit-square catalog|earthquake|6.066338979920099|5|37|0.3|-3.6635616461296463
870|2021-01-28T12:24:24.397350|42.79634989008726|7.891663704596631|7.172302036875045|SYNTHETIC|BvaluePG|Toni||Mw|2.69471651595753|synthetic|synthetic unit-square catalog|earthquake|6.076706225991525|9|37|0.3|-3.6635616461296463
871|2021-01-28T20:15:30.511273|42.73179856337174|8.262241350068756|17.51200600235739|SYNTHETIC|BvaluePG|Toni||Mw|2.67179931290335|synthetic|synthetic unit-square catalog|earthquake|6.077601925091686|11|37|0.3|-3.6635616461296463
872|2021-01-30T09:39:31.646286|42.69891670183149|8.471577622752006|5.05660355848069|SYNTHETIC|BvaluePG|Toni||Mw|2.703867676063263|synthetic|synthetic unit-square catalog|earthquake|6.0818684452013505|12|37|0.3|-3.6635616461296463
873|2021-02-01T10:28:45.022424|42.666453107840034|10.213998721593386|2.187291086168946|SYNTHETIC|BvaluePG|Toni||Mw|2.991117727686457|synthetic|synthetic unit-square catalog|earthquake|6.08743773361803|20|37|0.3|-3.6635616461296463
874|2021-02-02T15:34:55.316761|42.67544936578288|10.42576950402467|6.200697240342635|SYNTHETIC|BvaluePG|Toni||Mw|2.760430373987299|synthetic|synthetic unit-square catalog|earthquake|6.0907577039053|21|37|0.3|-3.6635616461296463
875|2021-02-06T00:35:07.344725|42.68728788911961|11.810791753360409|5.3653111335471895|SYNTHETIC|BvaluePG|Toni||Mw|2.8457671681542136|synthetic|synthetic unit-square catalog|earthquake|6.099998331455039|28|37|0.3|-3.6635616461296463
876|2021-02-06T20:08:03.360445|42.76074101453882|11.932988506420298|15.517416341088575|SYNTHETIC|BvaluePG|Toni||Mw|2.728882177122281|synthetic|synthetic unit-square catalog|earthquake|6.102228412821168|29|37|0.3|-3.6635616461296463
877|2021-02-08T10:53:45.886250|42.70980906982389|12.309281340273788|8.753929367587988|SYNTHETIC|BvaluePG|Toni||Mw|4.340734837422985|synthetic|synthetic unit-square catalog|earthquake|6.1066502486326755|31|37|0.3|-3.6635616461296463
878|2021-02-23T14:15:04.700933|42.75233978106789|12.97933928605227|10.193575145689314|SYNTHETIC|BvaluePG|Toni||Mw|2.764450037484211|synthetic|synthetic unit-square catalog|earthquake|6.148100764980006|34|37|0.3|-3.6635616461296463
879|2021-02-24T13:33:55.390610|42.76137989889303|13.331554935087079|13.638835716504065|SYNTHETIC|BvaluePG|Toni||Mw|3.663456806538769|synthetic|synthetic unit-square catalog|earthquake|6.1507603680448|36|37|0.3|-3.6635616461296463
880|2021-02-24T13:38:19.640383|42.76946299416008|14.83424456313153|9.544045499711503|SYNTHETIC|BvaluePG|Toni||Mw|3.0111744488031396|synthetic|synthetic unit-square catalog|earthquake|6.150768741614812|43|37|0.3|-3.6635616461296463
881|2021-02-25T21:33:56.228779|42.70308733634638|14.964727104461199|5.983053436083509|SYNTHETIC|BvaluePG|Toni||Mw|2.7114258989665827|synthetic|synthetic unit-square catalog|earthquake|6.154410862320944|44|37|0.3|-3.6635616461296463
882|2021-02-26T08:09:03.881577|42.65917332452086|15.045107348102349|8.753430793944851|SYNTHETIC|BvaluePG|Toni||Mw|3.67114488397804|synthetic|synthetic unit-square catalog|earthquake|6.155618420969198|44|37|0.3|-3.6635616461296463
883|2021-02-26T19:23:13.587868|42.74329943565727|15.221201457123561|7.233433850042388|SYNTHETIC|BvaluePG|Toni||Mw|2.638508705779432|synthetic|synthetic unit-square catalog|earthquake|6.156900194814212|45|37|0.3|-3.6635616461296463
884|2021-02-27T11:09:02.808423|42.65990262777771|17.561912313882125|17.35571696291814|SYNTHETIC|BvaluePG|Toni||Mw|2.6665965740664217|synthetic|synthetic unit-square catalog|earthquake|6.158698469098509|56|37|0.3|-3.6635616461296463
885|2021-03-06T17:44:12.768072|42.72550356438375|17.69318371150076|4.6598655895365635|SYNTHETIC|BvaluePG|Toni||Mw|3.3246508653183158|synthetic|synthetic unit-square catalog|earthquake|6.178614747891866|57|37|0.3|-3.6635616461296463
886|2021-03-07T10:04:21.811697|42.73871021955078|18.703800014999644|3.9939324669421055|SYNTHETIC|BvaluePG|Toni||Mw|3.268952928928957|synthetic|synthetic unit-square catalog|earthquake|6.180478294030527|62|37|0.3|-3.6635616461296463
887|2021-03-12T11:06:13.066258|42.83389662988224|6.218063031128479|15.514152835942127|SYNTHETIC|BvaluePG|Toni||Mw|3.173337113983111|synthetic|synthetic unit-square catalog|earthquake|6.194285150526609|1|38|0.3|-3.6635616461296463
888|2021-03-16T07:36:21.633935|42.85693932019786|6.840511001699617|15.888142643145972|SYNTHETIC|BvaluePG|Toni||Mw|2.6905729603894675|synthetic|synthetic unit-square catalog|earthquake|6.204837555261992|4|38|0.3|-3.6635616461296463
889|2021-03-28T13:44:37.526682|42.99786028517246|7.5576026529662315|17.21775327699701|SYNTHETIC|BvaluePG|Toni||Mw|2.932699974270779|synthetic|synthetic unit-square catalog|earthquake|6.238391941297254|7|38|0.3|-3.6635616461296463
